elevation,slope,aspect,curvature,geology,rainfall_1h,rainfall_24h,rainfall_72h,rainfall_intensity,temperature,humidity,soil_moisture,insar_velocity_mm_yr,sar_deformation_flag,landslide
628.5,7.51,42.1,0.24511,GHS paro,1.07,12.63,15.67,0.0846,23.3,49.2,28.1,-0.1,0,0
4419.5,44.36,24.9,-1.97332,GHS paro,19.94,59.36,120.31,0.3358,-0.6,80.1,48.7,-3.65,0,0
315.3,5.91,29.2,-0.61026,LHS Daling,7.65,69.66,323.36,0.1098,18.5,92.1,92.1,-11.2,1,0
1999.6,22.87,224.7,-0.29421,LHS Daling,0.93,1.25,1.25,0.7443,7.1,51.1,43.2,-1.81,0,0
3733.5,20.5,178.4,0.00122,LHS Daling,27.4,214.8,544.78,0.1276,-2.1,97.2,89.4,-17.81,1,0
1476.4,43.27,157.7,-0.81855,LHS Daling,2.42,48.06,113.15,0.0505,8.3,74.8,58.6,-3.3,0,0
819.5,36.27,244.3,-2.97003,LHS Daling,0.81,4.28,9.8,0.1899,13.4,58.3,34.1,-1.87,0,0
1211.0,17.76,116.5,0.26093,MCT zone,4.83,46.76,100.27,0.1034,16.8,83.8,67.0,-1.59,0,0
1825.5,34.36,102.6,-4.57197,LHS Daling,0.22,2.09,2.09,0.1045,12.6,65.1,40.5,-1.69,0,0
3219.5,11.7,250.7,-0.27109,LHS Daling,1.94,36.01,102.46,0.0538,-1.9,71.4,71.3,-14.49,1,0
690.3,25.73,274.0,-0.18641,LHS Daling,18.88,141.37,398.85,0.1335,13.0,87.1,95.2,-3.8,0,1
2774.8,23.95,354.3,0.10744,GHS paro,12.54,50.92,108.04,0.2463,5.2,84.3,68.8,-4.36,0,0
1208.4,16.17,248.2,1.03583,LHS Daling,0.05,0.81,12.18,0.0572,19.1,40.4,16.9,-8.06,1,0
3425.8,18.14,176.2,-0.06341,LHS Daling,2.83,21.56,76.07,0.1315,4.4,91.9,69.3,-2.7,0,0
453.1,5.19,201.5,0.12393,LHS Daling,0.02,3.65,26.33,0.0067,18.4,50.6,22.8,-0.07,0,0
2090.5,45.44,120.8,-3.32635,GHS paro,0.24,1.69,6.18,0.1392,5.5,66.4,39.0,-0.6,0,0
4603.0,43.28,309.2,0.08333,GHS paro,20.57,215.39,544.7,0.0955,-6.7,90.0,82.2,-14.82,1,1
4511.9,25.93,229.5,0.87586,GHS paro,26.79,164.5,404.17,0.1628,-12.2,97.6,80.7,-0.95,1,1
353.8,25.79,171.9,-1.7484,LHS Daling,8.48,41.73,121.31,0.2032,22.3,70.8,54.1,-1.56,0,1
3276.2,6.63,317.1,-0.74661,GHS paro,17.02,155.98,417.13,0.1091,-5.1,93.7,92.1,-2.66,0,1
4549.4,27.93,308.8,0.37278,GHS paro,10.42,38.83,74.57,0.2683,-0.9,89.2,53.8,-2.59,0,0
1114.6,22.75,100.8,-2.30502,LHS Daling,4.1,43.38,112.22,0.0946,16.4,71.0,64.7,-14.16,1,1
1261.7,35.71,157.0,-0.92398,LHS Daling,5.27,19.11,92.31,0.2756,12.2,87.8,64.1,-2.86,0,0
3716.0,17.73,8.9,-0.32127,LHS Daling,3.16,19.65,51.01,0.161,-1.6,78.1,48.4,-2.32,0,0
3145.0,40.8,278.6,-1.05431,GHS paro,0.18,2.23,5.58,0.0826,-0.0,67.4,36.2,-2.75,0,0
1041.9,31.76,168.8,-0.47383,LHS,1.84,15.55,43.25,0.1184,14.5,70.4,54.7,-11.84,1,0
1437.9,19.87,102.6,0.17453,GHS paro,27.76,179.01,547.78,0.1551,5.5,90.7,78.6,-22.68,1,1
3217.8,6.97,298.7,0.12868,LHS Daling,12.62,140.63,365.61,0.0897,-0.7,92.8,84.2,-23.03,1,1
2396.4,23.63,326.3,0.44327,LHS Daling,6.83,36.6,111.36,0.1865,12.4,75.0,66.1,-6.34,0,0
985.4,15.34,277.5,0.00832,Sedimentary/Alluvium,5.45,38.16,144.58,0.1427,10.6,79.3,53.3,-4.15,0,0
551.2,14.27,220.8,0.07241,LHS Daling,34.46,248.63,535.79,0.1386,14.7,91.4,76.0,-4.83,0,1
844.7,47.63,161.8,-1.67308,LHS Daling,0.87,4.99,6.86,0.1748,17.2,50.3,42.8,-1.37,0,0
1781.5,29.2,56.9,-1.41839,Lingtse,0.31,0.43,0.9,0.7269,13.8,41.3,40.1,-2.06,0,0
797.5,21.38,23.7,0.4991,Lingtse,19.88,100.83,406.89,0.1971,10.7,86.6,97.2,-9.82,1,0
2252.0,22.27,63.1,0.43436,MCT zone,0.5,0.5,8.93,1.0,11.7,49.5,31.8,-1.16,0,0
2707.0,24.74,329.6,0.58847,Lingtse,6.95,45.63,91.17,0.1524,7.4,83.0,63.2,-3.49,0,0
1498.6,17.41,215.1,-0.35939,MCT zone,36.14,174.38,431.03,0.2072,13.2,90.8,93.4,-19.0,1,1
3483.1,5.53,263.7,-0.48388,Sedimentary/Alluvium,3.9,22.32,70.94,0.1746,2.8,88.2,56.3,-4.06,0,0
2369.9,31.17,146.9,1.2542,GHS paro,2.35,18.5,58.93,0.1272,10.4,85.7,73.7,-2.27,0,0
4543.8,34.68,272.8,2.8904,GHS paro,0.44,4.38,9.9,0.1008,-9.2,72.4,21.4,-2.02,0,0
3224.2,13.0,123.1,-0.21308,LHS Daling,0.33,2.21,34.31,0.1481,0.4,61.4,18.4,-2.45,0,0
3264.7,20.86,235.6,0.18657,GHS paro,0.12,0.95,6.34,0.122,-0.8,45.9,33.6,-1.88,0,0
1766.9,35.09,149.5,-0.2324,LHS Daling,20.39,114.43,407.48,0.1782,9.7,92.7,76.2,-17.59,1,1
468.7,17.27,96.1,0.31134,GHS paro,21.2,184.81,558.89,0.1147,20.3,98.4,97.8,-21.46,1,1
3450.3,20.56,8.1,-0.06099,MCT zone,10.06,29.63,86.54,0.3394,1.9,79.3,66.7,-11.96,1,1
4558.8,29.0,262.3,2.46505,GHS paro,11.85,46.0,101.19,0.2577,-8.4,89.9,48.3,-12.81,1,1
1987.4,38.2,80.3,1.93243,GHS paro,62.6,245.49,662.49,0.255,11.6,92.7,82.5,-19.62,1,1
682.4,17.93,237.2,0.23172,LHS Daling,2.76,32.8,75.91,0.0841,13.5,91.1,58.0,-3.83,0,0
1967.7,30.88,229.9,-0.71852,LHS Daling,1.1,10.18,15.7,0.1077,14.1,62.4,44.4,-7.7,1,0
1992.7,33.13,199.9,-0.25611,LHS Daling,0.43,2.33,4.97,0.1828,10.8,48.8,20.1,-1.96,0,0
2444.0,23.91,75.6,-0.56104,LHS Daling,0.65,1.04,7.87,0.6214,11.7,44.0,30.6,-1.18,0,0
548.5,7.38,238.9,0.221,Lingtse,2.74,25.19,107.96,0.109,14.8,91.1,50.5,-8.68,1,0
1285.5,41.75,174.6,-0.06698,LHS,35.0,201.32,450.66,0.1738,14.5,96.4,82.4,-1.96,0,1
2493.1,6.48,254.0,-0.06918,GHS paro,0.34,4.67,42.15,0.0726,16.3,41.7,39.9,-3.59,0,0
1165.7,6.83,28.8,-0.39972,GHS paro,9.83,40.25,87.59,0.2442,20.6,82.0,52.8,-2.33,0,0
2090.5,45.44,120.8,-3.32635,GHS paro,30.51,223.27,452.97,0.1366,2.3,87.5,91.5,-5.78,0,0
2925.0,45.82,188.1,1.92397,GHS paro,0.18,0.76,5.61,0.2298,1.8,62.7,25.1,-0.3,0,0
3061.3,7.47,319.9,-0.04838,LHS Daling,9.59,68.46,264.07,0.14,-1.1,88.8,96.6,-11.85,1,1
1669.3,41.95,117.1,-0.56954,GHS paro,8.89,36.07,93.38,0.2464,6.3,91.5,72.3,-4.03,0,0
4590.8,40.4,222.4,1.50857,GHS paro,0.37,1.31,8.3,0.2797,-4.2,43.4,17.0,-1.74,0,0
799.1,15.34,143.0,-0.62236,LHS Daling,8.2,42.61,96.34,0.1926,13.8,72.9,71.1,-2.24,0,0
2320.5,22.96,330.2,0.21659,Sedimentary/Alluvium,7.35,168.22,441.37,0.0437,9.7,97.3,86.2,-14.02,1,1
461.5,40.16,136.8,-0.1048,LHS Daling,17.65,130.57,404.23,0.1352,12.1,88.0,86.0,-20.3,1,1
3781.9,10.3,28.3,0.17132,GHS paro,34.75,142.17,433.73,0.2444,-8.2,93.1,90.3,-1.69,0,0
367.6,14.84,337.4,0.7089,MCT zone,4.77,23.55,70.43,0.2024,18.4,82.8,46.0,-2.85,0,0
1005.5,36.8,190.3,-2.16362,LHS Daling,12.36,106.17,334.26,0.1164,15.8,90.8,76.8,-15.68,1,0
2320.5,22.96,330.2,0.21659,Sedimentary/Alluvium,0.46,5.96,19.32,0.0765,5.6,57.0,25.4,-1.2,0,0
389.1,5.51,322.7,0.14962,GHS paro,0.11,1.62,6.98,0.0681,16.4,71.5,33.5,-1.18,0,0
3674.3,12.87,198.3,-0.14913,GHS paro,3.08,36.78,66.13,0.0839,-4.3,85.5,54.4,-9.78,1,0
2203.4,34.4,136.2,3.28774,LHS Daling,30.84,231.36,669.29,0.1333,7.3,94.5,75.1,-21.15,1,1
4582.8,34.65,334.3,0.99249,GHS paro,24.43,114.66,285.08,0.2131,-9.2,89.5,80.7,-13.99,1,1
2396.4,23.63,326.3,0.44327,LHS Daling,0.01,0.19,24.61,0.0632,12.9,48.7,20.5,-1.59,0,0
1601.5,39.68,161.8,-0.53172,LHS Daling,0.23,0.76,3.24,0.3082,11.3,54.3,36.9,-0.98,0,0
3744.0,23.21,354.4,-0.44135,LHS Daling,9.74,52.62,153.48,0.1852,-2.8,78.6,51.0,-14.02,1,0
532.6,23.84,169.9,0.35797,LHS Daling,3.34,30.44,76.18,0.1097,20.8,84.8,69.5,-2.82,0,0
1334.6,44.0,144.2,-0.1296,LHS Daling,0.2,14.56,14.56,0.014,15.5,57.4,32.8,-1.06,0,0
2640.0,18.86,149.3,-0.17176,Lingtse,4.14,29.43,119.53,0.1406,1.6,84.8,55.0,-4.04,0,0
1322.8,16.48,91.7,-0.14498,LHS Daling,26.44,233.68,668.81,0.1131,14.3,93.9,80.0,-4.55,0,1
1446.3,43.19,143.6,-0.28008,LHS Daling,6.69,68.21,155.06,0.0981,16.9,75.3,46.9,-1.93,0,0
4549.4,27.93,308.8,0.37278,GHS paro,0.56,4.61,4.61,0.1207,-1.4,56.7,38.9,-6.08,1,0
464.0,25.71,142.6,-0.08361,LHS Daling,13.66,46.92,125.35,0.291,19.5,85.5,66.6,-2.9,0,0
3744.0,23.21,354.4,-0.44135,LHS Daling,5.52,41.66,126.18,0.1325,4.9,87.4,70.9,-5.04,0,0
1098.8,14.19,98.7,0.02467,LHS Daling,8.76,69.46,137.88,0.1261,10.2,70.7,51.8,-2.62,0,0
3326.0,7.05,209.2,0.10427,GHS paro,17.92,108.81,337.28,0.1646,-4.1,99.0,83.3,-9.24,0,1
2877.0,39.45,153.3,3.34671,GHS paro,0.25,4.6,4.6,0.0554,3.1,52.4,22.7,-0.71,0,0
1358.2,5.75,4.0,0.39682,LHS Daling,6.85,22.33,47.38,0.3069,18.8,79.7,52.1,-2.64,0,0
886.8,25.67,107.9,-1.93139,LHS Daling,79.98,286.47,641.38,0.2792,12.9,98.5,72.2,-6.1,0,1
1491.4,18.65,329.1,0.3354,GHS paro,0.76,15.12,15.12,0.0503,17.9,41.2,41.7,-2.39,0,0
2166.9,22.56,11.2,0.6123,GHS paro,1.35,1.35,9.0,1.0,10.4,50.0,17.2,-2.48,0,0
2973.8,27.73,281.9,0.40624,GHS paro,0.04,1.11,14.36,0.039,7.4,72.9,32.4,-0.74,0,0
2579.0,12.87,128.2,-0.26057,Sedimentary/Alluvium,22.14,63.96,131.52,0.3461,10.4,81.2,48.4,-2.26,0,0
3329.5,19.78,49.3,0.30366,GHS paro,27.62,157.68,331.63,0.1752,2.2,90.8,76.2,-6.37,0,1
3744.0,23.21,354.4,-0.44135,LHS Daling,2.2,25.06,75.11,0.0879,-0.1,78.3,45.1,-13.61,1,0
315.3,5.91,29.2,-0.61026,LHS Daling,1.43,35.35,91.13,0.0403,18.8,73.4,47.0,-4.14,0,0
2973.8,27.73,281.9,0.40624,GHS paro,0.31,0.81,0.81,0.3812,5.1,43.1,43.3,1.05,0,0
1894.5,38.57,137.5,-0.23858,LHS Daling,0.03,2.77,19.05,0.0113,12.7,72.6,23.6,-3.31,0,0
2277.8,14.06,162.8,-0.09557,Lingtse,8.97,51.72,115.53,0.1734,5.4,80.9,51.4,-3.11,0,0
2991.2,10.92,113.5,0.07387,LHS Daling,0.58,6.63,6.63,0.087,6.5,46.2,33.2,-2.05,0,0
2205.7,24.46,170.4,0.36157,Lingtse,0.81,3.37,6.08,0.241,11.4,69.2,21.8,-1.79,0,0
1592.3,32.8,219.0,-0.74065,LHS Daling,0.57,2.76,10.97,0.2065,10.8,63.4,24.2,-7.88,1,0
1903.0,5.31,339.7,-0.3241,LHS Daling,0.04,5.28,18.13,0.0076,11.9,66.4,43.5,-1.9,0,0
1395.2,25.56,131.9,0.47969,LHS Daling,0.63,6.54,6.54,0.0969,22.4,62.3,35.4,-1.74,0,0
2973.8,27.73,281.9,0.40624,GHS paro,3.78,38.5,88.83,0.0982,4.7,90.6,53.5,-10.65,1,0
474.9,8.87,222.5,-0.38205,LHS Daling,0.01,5.54,17.95,0.0016,26.7,66.8,31.1,-1.44,0,0
1266.6,20.82,273.0,-0.34021,LHS Daling,22.45,130.3,394.04,0.1723,12.6,91.7,81.7,-7.73,1,1
3193.5,22.01,300.6,0.2032,Sedimentary/Alluvium,0.09,1.54,1.54,0.0567,5.2,66.6,44.0,-1.55,0,0
1334.6,44.0,144.2,-0.1296,LHS Daling,9.65,74.61,230.01,0.1294,13.8,96.4,75.6,-18.49,1,1
2973.8,27.73,281.9,0.40624,GHS paro,30.14,223.54,450.03,0.1348,-0.1,98.3,74.9,-22.2,1,0
564.6,10.42,66.8,-0.40389,LHS Daling,0.38,1.73,6.82,0.2215,20.7,72.4,27.1,-2.18,0,0
501.8,11.02,314.6,0.2146,LHS Daling,0.65,1.29,4.93,0.5082,20.1,72.8,26.7,-0.55,0,0
4400.4,40.43,290.0,0.38693,GHS paro,0.31,1.07,2.09,0.2923,-4.2,41.7,40.1,-2.18,0,0
4558.8,40.76,292.8,0.54643,GHS paro,4.1,28.53,93.31,0.1438,-9.6,84.2,48.8,-2.02,0,0
1275.7,13.11,170.7,-0.19516,LHS Daling,12.67,141.31,525.04,0.0897,11.5,97.7,97.1,-22.32,1,1
1340.3,6.57,72.6,0.15277,Lingtse,14.75,114.73,378.55,0.1286,6.4,94.3,85.4,-0.61,0,0
687.5,15.4,18.7,0.46909,LHS Daling,24.89,205.18,507.29,0.1213,12.9,89.6,86.8,-10.72,1,0
797.5,21.38,23.7,0.4991,Lingtse,0.36,4.66,4.75,0.0782,21.8,45.2,33.5,-1.74,0,0
997.3,23.19,93.5,-0.44785,GHS paro,16.2,113.91,286.46,0.1422,15.3,96.6,76.8,-6.75,0,0
3542.3,18.49,333.1,0.68468,GHS paro,1.18,26.37,49.58,0.0449,-3.3,86.6,52.0,-5.7,0,0
2005.5,50.54,108.2,2.66679,GHS paro,1.59,20.97,48.16,0.0757,15.4,89.2,60.0,-11.89,1,1
3774.9,25.7,313.2,0.30357,LHS Daling,0.17,0.99,8.51,0.1671,-1.3,44.6,31.2,-1.93,0,0
1518.3,16.59,58.9,-0.62502,LHS Daling,0.51,0.51,21.71,1.0,20.1,45.3,28.3,-0.47,0,0
4516.8,34.37,230.8,0.41175,GHS paro,0.45,2.08,2.08,0.2181,-8.3,45.5,15.1,-1.81,0,0
2991.2,10.92,113.5,0.07387,LHS Daling,38.21,218.46,555.17,0.1749,1.5,85.7,93.8,-6.94,0,1
1987.1,5.15,166.3,-0.06923,LHS Daling,17.06,78.33,159.59,0.2178,7.8,90.6,68.1,-2.29,0,0
3596.0,10.42,53.5,0.05009,LHS Daling,4.39,49.95,101.27,0.0878,-4.0,79.8,54.2,-4.8,0,0
2709.0,11.18,212.5,-0.04449,MCT zone,0.16,4.09,22.81,0.0382,7.5,47.3,21.5,-2.61,0,0
1509.9,26.47,162.4,-1.85124,LHS Daling,9.48,95.23,316.52,0.0996,12.6,92.4,74.1,-15.99,1,1
1163.9,13.91,80.6,-0.47835,MCT zone,20.43,129.65,302.93,0.1576,12.3,97.2,96.6,-14.45,1,1
490.2,25.72,348.9,0.15246,LHS Daling,2.67,26.53,115.08,0.1006,24.5,79.6,60.6,-1.9,0,0
3322.4,17.85,156.5,0.47626,MCT zone,57.43,246.62,511.4,0.2329,-5.2,98.6,85.1,-20.7,1,1
1208.4,16.17,248.2,1.03583,LHS Daling,0.76,2.48,2.48,0.3073,23.4,65.1,23.8,-6.89,1,0
1268.9,13.97,327.0,0.55028,GHS paro,39.24,171.17,413.42,0.2293,15.3,91.9,93.3,-11.22,1,1
1864.9,44.53,135.3,-1.82738,LHS Daling,0.38,0.38,4.1,1.0,12.3,58.0,24.6,-0.56,0,0
2950.6,17.47,257.1,-0.84874,LHS Daling,5.57,37.21,100.01,0.1497,8.6,85.8,48.8,-6.0,0,0
1348.5,14.01,144.7,0.866,GHS paro,12.88,76.76,258.48,0.1678,11.8,85.3,96.2,-20.88,1,1
1663.2,15.53,98.0,0.9972,MCT zone,2.73,29.42,59.49,0.0926,17.8,81.4,50.0,-3.23,0,0
2525.8,8.19,222.0,-0.38133,GHS paro,17.22,148.84,392.96,0.1157,-1.0,87.6,77.4,-14.12,1,1
569.0,20.77,172.8,-0.25741,MCT zone,4.41,17.36,62.38,0.2539,14.0,74.4,46.8,-2.9,0,0
1987.1,5.15,166.3,-0.06923,LHS Daling,0.29,0.4,0.57,0.7186,16.0,48.1,42.1,0.12,0,0
2125.1,11.83,323.8,-1.1585,GHS paro,0.4,4.73,4.73,0.0853,6.6,51.3,25.3,-0.18,0,0
2514.5,5.26,260.4,-0.56735,GHS paro,2.36,15.95,70.17,0.1478,2.0,82.2,49.5,-1.55,0,0
884.3,23.71,79.3,0.50503,LHS Daling,3.01,17.63,40.88,0.1705,15.9,78.2,58.1,-0.69,0,0
1163.1,23.99,354.2,0.17153,GHS paro,3.96,65.48,114.84,0.0604,13.9,77.0,61.0,-2.12,0,0
559.2,32.66,164.1,-1.14481,LHS,14.79,58.5,137.19,0.2529,16.7,80.4,47.5,-1.38,0,0
775.7,35.73,164.5,-1.12607,LHS Daling,10.28,105.49,335.72,0.0974,17.0,89.1,77.9,-1.25,0,1
2360.6,13.81,88.7,0.37982,Lingtse,2.7,24.75,53.25,0.1092,5.6,74.0,50.0,-1.6,0,0
3792.4,6.46,298.4,0.11972,Lingtse,58.92,258.21,660.47,0.2282,-1.1,97.5,75.0,-7.86,0,1
1472.0,54.78,182.9,0.28802,LHS Daling,5.53,67.31,158.3,0.0821,14.8,81.2,63.1,-6.51,0,0
2280.5,40.07,201.8,-4.03133,GHS paro,24.06,213.14,514.14,0.1129,3.6,97.4,78.8,-21.27,1,1
1726.5,7.05,160.6,-1.03642,LHS Daling,45.62,280.88,726.54,0.1624,10.0,87.0,83.9,-6.18,0,1
869.4,20.65,294.2,0.21869,MCT zone,3.5,16.6,57.26,0.2109,18.3,75.2,45.5,-4.12,0,0
4511.9,25.93,229.5,0.87586,GHS paro,0.25,1.42,1.65,0.1774,-2.7,66.6,27.4,-1.21,0,0
1908.8,6.72,14.3,0.34111,LHS Daling,11.25,174.92,406.25,0.0643,3.5,98.3,77.3,-23.45,1,1
815.6,8.55,96.8,0.1195,Lingtse,22.86,236.99,537.2,0.0965,18.0,86.9,91.1,-4.6,0,0
1031.1,14.57,255.0,0.27855,MCT zone,0.29,1.38,20.74,0.2137,12.1,61.5,35.8,-1.73,0,0
1599.1,25.43,235.0,-0.23267,LHS Daling,1.27,41.14,75.84,0.0309,7.1,70.9,58.4,-2.86,0,0
3288.2,17.98,117.5,0.00969,Sedimentary/Alluvium,40.39,199.81,490.66,0.2021,3.0,88.4,76.1,-7.02,1,1
531.1,24.61,162.1,-1.8968,LHS Daling,4.13,28.65,101.87,0.144,14.5,88.1,63.1,-3.89,0,0
3249.5,6.18,95.6,-0.31396,LHS Daling,0.51,1.66,1.75,0.3067,2.0,51.6,39.5,-1.81,0,0
389.1,5.51,322.7,0.14962,GHS paro,0.77,1.87,1.87,0.4144,17.6,68.8,24.0,-2.44,0,0
2200.6,10.69,171.4,-0.79019,Lingtse,22.53,161.02,414.96,0.1399,10.0,88.6,79.9,-3.68,0,1
913.6,43.27,181.3,1.51673,Lingtse,1.53,5.6,5.6,0.2729,13.1,67.0,34.9,-2.73,0,0
1343.2,18.22,296.9,0.8246,LHS Daling,4.9,35.92,77.49,0.1364,13.8,77.5,56.1,-13.19,1,0
2006.7,21.87,221.7,0.21466,Lingtse,0.27,2.48,2.48,0.108,19.0,58.4,42.9,-1.45,0,0
844.7,47.63,161.8,-1.67308,LHS Daling,0.07,7.45,26.81,0.0094,16.3,48.0,15.8,-1.86,0,0
3219.5,11.7,250.7,-0.27109,LHS Daling,0.77,0.77,3.49,1.0,11.7,59.6,26.3,-6.66,1,0
2611.9,49.95,150.2,0.53483,GHS paro,1.32,20.8,20.8,0.0633,11.8,51.0,27.6,-0.52,0,0
1930.3,44.79,106.3,-1.31599,LHS Daling,0.85,5.9,7.1,0.1438,10.0,47.9,34.4,-2.05,0,0
1560.8,5.24,32.9,-0.05361,Lingtse,0.68,0.68,3.61,1.0,13.9,44.9,36.7,-1.69,0,0
3178.5,18.81,83.2,0.67108,GHS paro,7.3,108.89,347.77,0.0671,2.0,93.6,84.6,-4.36,0,1
1518.3,16.59,58.9,-0.62502,LHS Daling,3.37,44.55,115.84,0.0756,8.1,79.9,59.6,-3.76,0,0
3674.3,12.87,198.3,-0.14913,GHS paro,1.1,1.97,14.77,0.5604,-3.2,48.3,25.6,-1.58,0,0
1396.2,51.35,200.8,-1.60423,LHS Daling,27.17,254.28,718.01,0.1068,15.2,91.7,82.3,-20.07,1,1
2396.4,23.63,326.3,0.44327,LHS Daling,5.83,23.7,92.53,0.246,11.6,91.8,63.1,-7.19,0,0
1588.9,54.01,167.9,-0.09,LHS,14.97,173.42,418.43,0.0863,8.9,98.4,73.7,-19.31,1,1
1497.7,49.54,200.5,-0.696,GHS paro,9.83,107.04,263.76,0.0918,5.1,89.7,86.9,-21.68,1,1
2973.8,27.73,281.9,0.40624,GHS paro,6.31,33.25,72.01,0.1897,-0.2,74.5,69.4,-10.42,1,0
1056.4,35.82,242.7,1.74387,LHS Daling,0.09,1.3,9.4,0.0678,17.9,67.0,35.8,-1.13,0,0
331.0,9.11,114.9,0.29684,Lingtse,3.89,21.9,40.87,0.1777,14.0,78.6,61.4,-3.94,0,0
2981.2,15.8,100.8,-0.0154,LHS Daling,0.1,3.01,3.01,0.0334,7.4,70.7,15.0,-2.42,0,0
799.1,15.34,143.0,-0.62236,LHS Daling,1.01,1.04,15.06,0.9706,13.2,47.9,16.6,-2.86,0,0
2991.2,10.92,113.5,0.07387,LHS Daling,0.38,8.83,8.83,0.0434,12.4,68.8,42.5,-2.98,0,0
1733.7,24.21,65.3,-0.282,LHS Daling,0.09,2.37,4.26,0.0395,21.1,54.6,24.0,-0.29,0,0
2759.2,20.87,315.6,-0.4572,Sedimentary/Alluvium,21.6,236.85,545.85,0.0912,1.2,93.4,73.0,-22.26,1,1
519.4,6.75,55.4,0.23543,MCT zone,4.83,28.09,68.76,0.172,19.3,81.4,69.2,-3.23,0,0
2394.8,57.95,176.0,-2.10689,GHS paro,0.02,4.12,11.35,0.0039,10.3,73.8,23.4,-1.67,0,0
3006.0,15.92,153.4,0.0268,GHS paro,2.01,18.47,69.17,0.109,4.7,73.4,54.0,-0.59,0,0
1411.2,39.36,203.1,-0.46974,LHS Daling,41.01,237.4,509.79,0.1727,9.5,92.4,77.8,-10.76,1,1
2692.2,41.71,231.6,-0.66555,GHS paro,25.54,130.85,470.95,0.1952,4.0,93.3,72.9,0.12,0,1
4402.3,24.15,263.9,1.92363,GHS paro,2.3,29.21,60.0,0.0787,-5.5,84.3,73.5,-2.41,0,0
2723.9,13.15,251.1,-0.26763,GHS paro,6.8,62.82,112.61,0.1082,0.6,74.5,69.8,-14.0,1,0
2527.4,5.86,265.5,-0.39585,MCT zone,24.28,325.75,930.26,0.0745,7.1,98.7,92.4,-27.44,1,1
2891.7,22.74,122.4,0.80535,Sedimentary/Alluvium,1.0,4.46,11.92,0.2244,4.1,64.6,42.6,-2.69,0,0
1349.7,25.72,58.9,0.17202,Lingtse,2.66,38.64,114.16,0.0688,8.6,83.6,57.5,-2.93,0,0
2262.3,44.22,156.8,-1.88807,GHS paro,52.9,251.13,574.62,0.2106,7.7,98.1,78.2,-12.75,1,1
739.4,9.8,8.0,0.59708,MCT zone,55.17,259.1,575.11,0.2129,12.6,91.0,97.7,-26.94,1,1
1712.4,47.63,212.2,-1.87086,MCT zone,0.1,3.38,9.06,0.0287,11.0,45.5,16.9,-0.49,0,0
4358.8,39.74,274.6,-0.02932,GHS paro,16.71,170.32,454.11,0.0981,-8.9,97.8,89.5,-5.05,0,0
1143.4,46.51,184.2,-1.27152,LHS Daling,0.19,4.22,7.08,0.045,17.0,51.4,26.1,-1.61,0,0
1756.2,30.99,106.3,-1.53719,GHS paro,3.34,20.32,52.69,0.1643,13.1,82.8,74.7,-3.04,0,0
4419.5,44.36,24.9,-1.97332,GHS paro,0.33,11.52,11.52,0.0287,-2.8,52.6,33.4,-1.21,0,0
1975.5,40.9,92.2,-0.98842,GHS paro,0.03,2.12,8.32,0.0129,17.7,43.0,36.1,0.0,0,0
2302.2,10.29,54.9,0.90097,LHS Daling,9.91,73.78,140.52,0.1344,11.8,82.5,65.9,-5.36,0,0
4132.9,14.55,101.1,1.17901,GHS paro,35.35,220.06,530.56,0.1607,-3.4,89.1,97.0,-16.45,1,1
4399.4,39.42,246.3,2.11399,GHS paro,0.03,0.59,12.37,0.0538,0.8,48.2,31.9,0.28,0,0
656.6,15.35,208.8,-0.24391,Lingtse,0.36,0.36,5.44,1.0,15.2,45.0,32.0,-1.51,0,0
760.2,10.08,186.8,0.11248,GHS paro,8.15,53.91,117.57,0.1513,15.4,70.5,47.3,-11.06,1,0
1969.0,17.3,204.5,-0.64542,Sedimentary/Alluvium,6.79,61.1,127.59,0.1111,12.4,91.1,65.0,-0.6,0,0
2503.5,6.78,20.8,0.30134,GHS paro,2.89,26.17,67.99,0.1103,6.0,89.6,71.3,-2.87,0,0
1372.1,11.83,257.8,-0.03531,LHS Daling,4.26,76.41,164.79,0.0558,10.4,79.9,64.2,-8.81,1,1
2728.0,21.51,108.7,-2.22487,GHS paro,0.24,1.12,17.31,0.2128,3.4,50.7,34.5,1.0,0,0
1199.4,41.33,95.5,-1.01232,GHS paro,1.31,5.18,5.18,0.2519,21.2,46.9,21.1,-0.9,0,0
1919.5,28.94,138.8,-0.85848,GHS paro,4.07,28.16,72.94,0.1446,11.3,83.3,66.5,-3.84,0,0
1348.5,14.01,144.7,0.866,GHS paro,0.91,1.08,2.74,0.8462,16.6,55.4,16.1,2.17,0,0
1218.5,22.75,223.4,1.19227,LHS Daling,0.28,8.99,8.99,0.0309,20.3,45.0,39.1,-1.59,0,0
637.9,22.4,23.9,0.6003,GHS paro,3.21,28.61,72.86,0.1121,13.5,85.7,57.9,-3.42,0,0
2567.4,20.8,342.0,0.11303,LHS Daling,0.27,11.19,11.19,0.024,6.6,59.1,38.2,0.23,0,0
3552.3,6.92,103.4,-0.78654,GHS paro,20.13,223.73,510.71,0.09,-0.5,90.3,80.3,-17.01,1,1
960.2,48.32,175.8,-1.4118,LHS,0.26,3.42,19.2,0.0762,23.9,64.6,29.9,-2.33,0,0
1261.6,19.11,212.9,0.04168,Lingtse,37.13,219.05,493.64,0.1695,6.6,97.7,73.4,-2.36,0,1
